date,actualCovidCases,predictedCovidCases
2020-07-28,11388.999999999998,8343.985311258584
2020-07-29,10983.0,8887.942912336439
2020-07-30,10659.0,8576.931201908737
2020-07-31,9999.0,8012.226395253092
2020-08-01,9063.0,8196.82718301192
2020-08-02,8442.0,8075.798502825201
2020-08-03,7881.999999999999,7275.901320520788
2020-08-04,7719.0,6381.8015339411795
2020-08-05,7483.0,7414.226381611079
2020-08-06,7400.0,7251.020333971828
2020-08-07,7302.0,6679.398342110217
2020-08-08,7231.0,6797.449109125882
2020-08-09,7270.0,7083.034213688225
2020-08-10,7403.0,6233.705039899796
2020-08-11,7157.999999999999,5678.244689907879
2020-08-12,7289.0,6514.497643131763
2020-08-13,7194.000000000001,6860.4252612032
2020-08-14,6876.0,7034.7201825119555
2020-08-15,6889.0,7423.03583426401
2020-08-16,6974.0,7800.600051172078
2020-08-17,6644.000000000001,7289.393280632794
2020-08-18,7063.0,6785.566663853824
2020-08-19,7362.0,7522.536787390709
2020-08-20,7508.000000000001,7516.221150588244
2020-08-21,7800.0,7215.546999759972
2020-08-22,7887.000000000001,7485.653418749571
2020-08-23,7827.000000000001,7775.858265906572
2020-08-24,8287.0,7294.924045912921
2020-08-25,8296.0,6962.90350606665
2020-08-26,8130.0,8156.995730046183
2020-08-27,8201.0,8355.419702399522
2020-08-28,8565.0,8370.553491935134
2020-08-29,8784.0,8932.010061498731
2020-08-30,8783.0,9431.104456074536
2020-08-31,9090.0,9358.15739063546
2020-09-01,8985.0,9250.31119627878
2020-09-02,9689.0,10526.991417445242
2020-09-03,10087.0,11129.413557574153
2020-09-04,10392.0,11116.612010970712
2020-09-05,10863.0,12051.443087384105
2020-09-06,11802.0,12859.26044985652
2020-09-07,12706.0,13124.602953493595
2020-09-08,13412.0,13274.084003157914
2020-09-09,14177.0,15067.815584465861
2020-09-10,15286.000000000002,16025.900732427835
2020-09-11,16289.0,16687.877407371998
2020-09-12,17510.0,18315.09069621563
2020-09-13,18725.0,19861.594583764672
2020-09-14,19688.0,20759.644206762314
2020-09-15,21063.0,21612.86107353866
2020-09-16,21753.0,23735.28292827308
2020-09-17,22703.0,25038.828375712037
2020-09-18,23517.0,25765.74990659952
2020-09-19,24595.0,27030.729141309857
2020-09-20,24934.0,28166.728443950415
2020-09-21,25232.0,28274.49012324214
2020-09-22,25198.0,28151.84882104397
2020-09-23,26350.0,29270.999796912074
2020-09-24,26272.0,29309.876726791263
2020-09-25,26765.0,28911.810770854354
2020-09-26,27022.000000000004,28958.895604982972
2020-09-27,27019.0,28813.728552237153
2020-09-28,27399.0,27813.900419399142
2020-09-29,27080.0,26787.507213056087
2020-09-30,26580.0,27137.148522511125
2020-10-01,26238.0,26747.193527072668
2020-10-02,25348.0,26005.959121361375
2020-10-03,24312.0,25802.558703124523
2020-10-04,23699.0,25361.68586678803
2020-10-05,23234.999999999996,24149.297374114394
2020-10-06,23454.0,22847.52177156508
2020-10-07,22859.0,22951.50761604309
2020-10-08,22335.0,22337.90587283671
2020-10-09,22262.0,21235.43667934835
2020-10-10,21588.0,21114.42850649357
2020-10-11,21519.0,20810.92247955501
2020-10-12,20906.0,19927.227988913655
2020-10-13,19945.0,19066.04930587113
2020-10-14,19442.0,19617.577219605446
2020-10-15,19554.0,19509.430251047015
2020-10-16,19653.0,19159.087963700294
2020-10-17,20041.0,19500.521368905902
2020-10-18,19847.0,19849.76993188262
2020-10-19,19717.0,19521.175359338522
2020-10-20,19867.0,19391.41739152372
2020-10-21,20444.0,20563.38034003973
2020-10-22,20416.0,20953.06439012289
2020-10-23,20515.0,21115.681318044662
2020-10-24,20975.0,22012.982734143734
2020-10-25,21938.0,22702.94383853674
2020-10-26,22829.000000000004,22803.688281700015
2020-10-27,23365.0,22841.38945788145
2020-10-28,24049.0,24404.920645281672
2020-10-29,25460.0,25177.17705130577
2020-10-30,26597.000000000004,25822.198512777686
2020-10-31,27648.0,27156.3582996279
2020-11-01,27981.0,28490.376399457455
2020-11-02,29069.0,29257.790589407086
2020-11-03,29957.0,29965.087225064635
2020-11-04,31626.0,32128.78723181784
2020-11-05,32777.0,33596.18999004364
2020-11-06,34465.0,34743.618712350726
2020-11-07,36138.0,36681.65852420032
2020-11-08,38048.0,38389.53647106886
2020-11-09,40238.0,39389.809550866485
2020-11-10,42785.0,40413.96310798824
2020-11-11,44252.0,42765.02555653453
2020-11-12,45425.0,44214.389319866896
2020-11-13,45802.00000000001,45325.74253812432
2020-11-14,46581.0,46965.429256260395
2020-11-15,48118.0,48355.85619047284
2020-11-16,44663.99999999999,48551.115819364786
2020-11-17,42928.0,48361.374527066946
2020-11-18,42565.00000000001,49020.74117794633
2020-11-19,42788.0,48416.47834941745
2020-11-20,45065.0,47437.35640749335
2020-11-21,44911.00000000001,47018.58923211694
2020-11-22,43458.99999999999,46166.57297641039
2020-11-23,47115.0,44708.22078734636
2020-11-24,47637.0,43798.972918242216
2020-11-25,46097.0,44335.37014961243
2020-11-26,44349.00000000001,43933.97827729583
2020-11-27,41511.0,43377.32725918293
2020-11-28,41060.0,43376.72073930502
2020-11-29,41231.0,43056.11532613635
2020-11-30,39839.0,42111.57496020198
2020-12-01,39932.0,40636.774648055434
2020-12-02,39900.0,40289.589246958494
2020-12-03,39797.0,39083.763100504875
2020-12-04,38722.0,37630.03686837852
2020-12-05,37126.0,36792.144571468234
2020-12-06,35423.0,35717.455976977944
2020-12-07,33417.0,33839.8991227895
2020-12-08,31688.0,31884.28017742932
2020-12-09,30536.0,31114.183877035975
2020-12-10,29009.0,29337.94567130506
2020-12-11,26549.0,27399.915802404284
2020-12-12,24824.0,26027.709321901202
2020-12-13,22741.0,24594.36613485217
2020-12-14,21777.0,22340.742098987103
2020-12-15,20813.0,20225.508996248245
2020-12-16,19370.0,19585.635496526957
2020-12-17,18454.0,18232.790423110127
2020-12-18,18212.0,16615.28393805027
2020-12-19,17189.0,15922.76998154819
2020-12-20,15925.0,15152.897397503257
2020-12-21,14740.0,13640.96017152071
2020-12-22,13831.0,12108.627471774817
2020-12-23,12682.0,11956.420811265707
2020-12-24,11411.0,11197.917989194393
2020-12-25,10620.999999999998,10091.50952367112
2020-12-26,9441.0,9754.348479285836
2020-12-27,9105.0,9203.293477054685
2020-12-28,8395.0,8063.052885308862
2020-12-29,7811.0,7028.520753923804
2020-12-30,7166.0,7188.771260026842
2020-12-31,6934.0,6818.678547721356
2021-01-01,6280.999999999999,5928.952415753156
2021-01-02,5789.0,5788.930839020759
2021-01-03,5558.0,5543.722806740552
2021-01-04,5325.999999999999,4688.381877522916
2021-01-05,5033.0,3846.4918937534094
2021-01-06,4812.0,4530.566151011735
2021-01-07,4704.0,4376.631281711161
2021-01-08,4810.0,3829.3968575634062
2021-01-09,4917.0,3921.8861674703658
2021-01-10,4811.0,3856.8244818784297
2021-01-11,4491.0,3196.6052231378853
2021-01-12,4479.0,2496.263680178672
2021-01-13,4294.0,3275.2701055817306
2021-01-14,3904.0,3326.617979016155
2021-01-15,3508.0,2951.6979650594294
2021-01-16,3302.0,3167.334424685687
2021-01-17,3085.0,3112.9197729751468
2021-01-18,3040.0,2430.630275029689
2021-01-19,2717.0,1736.7765061743557
2021-01-20,2588.0,2298.592886198312
2021-01-21,2444.0,2282.2615927644074
2021-01-22,2336.0,1765.9435250982642
2021-01-23,2306.0,1943.4425616636872
2021-01-24,2236.0,1990.223514419049
2021-01-25,2064.0,1382.0332211069763
2021-01-26,2060.0,734.9324404634535
2021-01-27,1867.0,1585.7232277281582
2021-01-28,1740.0,1648.0779455043375
2021-01-29,1688.0,1344.4936178438365
2021-01-30,1611.0000000000002,1596.6374783590436
2021-01-31,1507.0,1687.4203296750784
2021-02-01,1531.0,1139.3842552788556
2021-02-02,1473.0,540.9094658307731
2021-02-03,1414.0,1395.963292401284
2021-02-04,1460.0,1381.2986857630312
2021-02-05,1333.0,990.2126798965037
2021-02-06,1194.0,1403.7722358293831
2021-02-07,1162.0,1437.978465501219
2021-02-08,1086.0,883.097292277962
2021-02-09,1070.0,307.7759020216763
2021-02-10,1048.0,1378.513417225331
2021-02-11,1017.9999999999999,1304.5764069445431
2021-02-12,1014.0,815.7624000124633
2021-02-13,1001.0,1350.8223047666252
2021-02-14,980.0000000000001,1288.1630841828883
2021-02-15,976.0,973.5949052497745
2021-02-16,942.0,384.2179139703512
2021-02-17,886.0,1085.7296177186072
2021-02-18,904.0,1536.5876604057848
2021-02-19,925.0,1121.7883430421352
2021-02-20,966.0,1624.7294159419835
2021-02-21,905.0,1737.3121825419366
2021-02-22,928.0,1130.973763447255
2021-02-23,948.0,646.5818830020726
2021-02-24,988.0,1246.15163968876
2021-02-25,1023.0,1544.1704017482698
2021-02-26,1059.0,1251.9608075357974
2021-02-27,1044.0,1733.9551944471896
2021-02-28,1115.0,2013.860389497131
2021-03-01,1063.0,1682.7701367996633
2021-03-02,1011.0,1163.9259386993945
2021-03-03,1092.0,1931.024440024048
2021-03-04,1047.0,2207.3464448936284
2021-03-05,1085.0,1879.2216766811907
2021-03-06,1241.0,1820.8491099067032
2021-03-07,1333.0,2187.497833315283
2021-03-08,1537.0,1364.072526935488
2021-03-09,1693.0,389.90590212866664
2021-03-10,1776.0,1229.6687162853777
2021-03-11,1919.0,1663.8126620091498
2021-03-12,2044.0,1518.8071821816266
2021-03-13,2026.0,2081.228839214891
2021-03-14,2116.0,2877.3837441578507
2021-03-15,2113.0,2609.4119519926608
2021-03-16,2136.0,2205.656143594533
2021-03-17,2176.0,3488.0467245541513
2021-03-18,2274.0,4120.978803131729
2021-03-19,2389.0,4394.228436816484
2021-03-20,2654.0,5018.309426642954
2021-03-21,2917.0,5599.967582467943
2021-03-22,3176.0,5135.015409830958
2021-03-23,3539.0,4597.335538063198
2021-03-24,3988.9999999999995,5540.680264402181
2021-03-25,4508.0,6076.816493365914
2021-03-26,5008.0,6248.203723579645
2021-03-27,5415.0,7084.41876931116
2021-03-28,5754.000000000001,8173.289115987718
2021-03-29,6600.000000000001,8264.0974461101
2021-03-30,7571.0,8085.139281805605
2021-03-31,7201.0,10029.396543838084
2021-04-01,7419.0,10240.006221402436
2021-04-02,8532.0,11356.256963387132
2021-04-03,10462.0,12278.624553456903
2021-04-04,12187.0,13718.527600988746
2021-04-05,13712.0,14343.399676680565
2021-04-06,14450.999999999998,14797.906781584024
2021-04-07,17415.0,17197.219875007868
2021-04-08,19981.0,19634.10985775292
2021-04-09,22929.0,22106.391766816378
2021-04-10,25741.0,25686.57420516014
2021-04-11,28222.0,30519.767053574324
2021-04-12,32951.0,34949.39052388072
2021-04-13,38593.0,39981.05457365513
2021-04-14,45181.99999999999,46187.35871091485
2021-04-15,54509.0,53571.022332161665
2021-04-16,62126.0,61902.870410084724
2021-04-17,71824.0,70660.0380666554
2021-04-18,86825.0,80754.46771010756
2021-04-19,100660.00000000001,91211.6111549735
2021-04-20,112118.00000000001,102740.82819879055
2021-04-21,126766.0,115970.34914821386
2021-04-22,133361.0,128301.66387319565
2021-04-23,144284.0,139982.24242687225
2021-04-24,151565.0,150211.4885133505
2021-04-25,152477.0,158494.9790596962
2021-04-26,153032.0,162072.19352781773
2021-04-27,151464.0,164675.52598804235
2021-04-28,150994.0,165165.1466166973
2021-04-29,157000.0,162874.23155128956
2021-04-30,158716.0,161074.22969788313
2021-05-01,163442.0,158326.26710414886
2021-05-02,166815.0,155997.46940374374
2021-05-03,165053.0,152196.56841605902
2021-05-04,165979.0,149828.05857807398
2021-05-05,161058.0,148213.89043807983
2021-05-06,155471.0,144951.32058531046
2021-05-07,149268.0,142334.0381678939
2021-05-08,142007.0,139719.22160178423
2021-05-09,132301.0,136397.02388495207
2021-05-10,125314.0,131647.87381142378
2021-05-11,120109.0,127673.70699763298
2021-05-12,114971.0,123623.97377282381
2021-05-13,110132.0,118284.45117026567
2021-05-14,105186.99999999999,113611.14591032267
2021-05-15,96619.0,108840.9863859415
2021-05-16,91587.0,103542.36907482147
2021-05-17,89199.00000000001,96784.01750475168
2021-05-18,85019.0,90744.96868103743
2021-05-19,80375.0,84319.29823547602
2021-05-20,73017.0,76668.04500415921
2021-05-21,66165.0,69381.69302299619
2021-05-22,61026.0,61953.22647437453
2021-05-23,56478.0,55381.52393952012
2021-05-24,49935.00000000001,47842.02448144555
