date,actualCovidCases,predictedCovidCases
2021-01-03,0.0,4189.333533406258
2021-01-04,0.0,2455.871292591095
2021-01-05,0.0,3152.538525223732
2021-01-06,0.0,4221.93814188242
2021-01-07,0.0,5709.764415204525
2021-01-08,0.0,3886.849352866411
2021-01-09,0.0,806.001285225153
2021-01-10,0.0,1425.5727869868279
2021-01-11,0.0,-862.3204174041748
2021-01-12,0.0,-1110.2355024814606
2021-01-13,0.0,-159.51025065779686
2021-01-14,0.0,3985.2583942711353
2021-01-15,0.0,5076.174814105034
2021-01-16,4319.0,4963.592510223389
2021-01-17,4319.0,5646.363739103079
2021-01-18,7968.000000000001,5774.032478690147
2021-01-19,12441.000000000002,6654.926686942577
2021-01-20,12902.0,9884.38797429204
2021-01-21,18844.0,15251.094319909811
2021-01-22,18844.0,16120.5089995265
2021-01-23,21492.0,16814.525740504265
2021-01-24,21492.0,20291.970791697502
2021-01-25,25251.0,21108.983572483063
2021-01-26,20778.0,22728.667990148067
2021-01-27,26862.000000000004,24047.056115567684
2021-01-28,29164.0,25915.90201073885
2021-01-29,29164.0,24814.782978594303
2021-01-30,31007.0,23317.662178874016
2021-01-31,31007.0,26431.206426680088
2021-02-01,31492.000000000004,26473.59394389391
2021-02-02,40849.0,27850.058869183064
2021-02-03,41669.0,30783.674923419952
2021-02-04,42919.0,33729.317392766476
2021-02-05,52071.0,38643.92413687706
2021-02-06,52771.0,44861.524788081646
2021-02-07,52771.0,50540.44989347458
2021-02-08,54618.0,54011.24582260847
2021-02-09,57978.0,57351.13493549824
2021-02-10,65356.00000000001,63235.8216252923
2021-02-11,71669.0,65236.337434113026
2021-02-12,77360.0,65626.2496843934
2021-02-13,81618.0,64631.28258866072
2021-02-14,81618.0,70765.44616955519
2021-02-15,86843.0,79175.04411786795
2021-02-16,89179.0,80075.47870701551
2021-02-17,89773.0,86464.57278180122
2021-02-18,98383.0,93920.86875271797
2021-02-19,107861.0,99891.54634547234
2021-02-20,120203.0,107630.24940419197
2021-02-21,120203.0,110339.32659053802
2021-02-22,132457.0,118714.26974201202
2021-02-23,137870.0,124254.0109679699
2021-02-24,141132.0,133561.56089520454
2021-02-25,135660.0,143929.4702785015
2021-02-26,124659.0,149908.83700704575
2021-02-27,98549.0,153123.75620150566
2021-02-28,98549.0,156537.10107064247
2021-03-01,86851.00000000001,155906.15178656578
2021-03-02,87662.0,151455.19793868065
2021-03-03,94117.0,143308.28864121437
2021-03-04,103131.00000000001,138408.34862923622
2021-03-05,116868.0,129284.93919324875
2021-03-06,150115.0,127821.98989534378
2021-03-07,150115.0,138174.57628273964
2021-03-08,170332.0,146861.65679693222
2021-03-09,183294.0,158579.25147390366
2021-03-10,189180.0,170649.98728084564
2021-03-11,190662.0,187678.35326361656
2021-03-12,194180.0,199208.47017002106
2021-03-13,200786.00000000003,204462.58912444115
2021-03-14,200786.00000000003,210201.93628239632
2021-03-15,204790.00000000003,212137.88387608528
2021-03-16,208988.00000000003,216258.97615218163
2021-03-17,206442.0,218786.8634905815
2021-03-18,217565.0,224984.63887119293
2021-03-19,216489.0,228609.3515470028
2021-03-20,223405.0,232747.53720498085
2021-03-21,223795.0,238485.62270855904
2021-03-22,230115.0,242726.85704016685
2021-03-23,230688.00000000003,246371.552693367
2021-03-24,226996.0,253090.0453941822
2021-03-25,226635.00000000003,256288.99041628838
2021-03-26,219050.0,261564.13016057014
2021-03-27,212610.0,263116.65691924095
2021-03-28,212220.0,273203.5022661686
2021-03-29,166510.0,269714.8244211674
2021-03-30,168228.0,264361.38070845604
2021-03-31,171223.0,245023.78023052216
2021-04-01,202121.0,229702.26982569695
2021-04-02,273367.0,223065.0724351406
2021-04-03,301892.0,221495.08600783348
2021-04-04,386172.0,242237.53863453865
2021-04-05,475311.0,263639.3888165951
2021-04-06,518034.0,300350.3567016125
2021-04-07,533754.0,340844.13069558144
2021-04-08,560800.0,397729.9491825104
2021-04-09,526880.0,452126.54393291473
2021-04-10,563944.0,491659.79196071625
2021-04-11,562693.0,512644.23803663254
2021-04-12,563389.0,528714.5810127258
2021-04-13,548997.0,537476.1194844246
2021-04-14,577608.0,539431.5209746361
2021-04-15,557412.0,533369.4751858711
2021-04-16,547301.0,524514.0859079361
2021-04-17,510006.0,519069.2333006859
2021-04-18,475555.0,521135.66037607193
2021-04-19,446238.0,507509.14192819595
2021-04-20,427536.0,488559.13388442993
2021-04-21,410118.0,462999.6441478729
2021-04-22,400785.00000000006,437660.7811331749
2021-04-23,387906.00000000006,418664.3360686302
2021-04-24,389536.0,394628.96551799774
2021-04-25,382200.0,384055.69136095047
2021-04-26,379389.0,378634.81018686295
2021-04-27,382343.0,382525.63018989563
2021-04-28,360786.0,376692.18803453445
2021-04-29,369189.0,383978.1606645584
2021-04-30,380128.00000000006,391179.8873410225
2021-05-01,366393.0,399889.25029945374
2021-05-02,321427.0,417433.6125731468
2021-05-03,352654.0,429895.2577443123
2021-05-04,389843.0,440834.9407515526
2021-05-05,424393.0,441433.69749975204
2021-05-06,462844.00000000006,450631.0765109062
2021-05-07,495919.0,462865.13551187515
2021-05-08,568543.0,486046.12185811996
2021-05-09,574049.0,516654.26402902603
2021-05-10,625515.0,552901.7570738792
2021-05-11,664429.0,592292.2346644402
2021-05-12,671547.0,614132.8556799889
2021-05-13,679615.0,636857.6522226334
2021-05-14,604694.0,649109.7406716347
2021-05-15,593603.0,658541.8687939644
2021-05-16,682808.0,663413.4012331963
2021-05-17,655293.0,673667.4768328667
2021-05-18,631587.0,681600.1083788872
2021-05-19,625795.0,668431.0413889885
2021-05-20,603601.0,660671.1343970299
2021-05-21,648691.0,646746.4178323746
2021-05-22,594911.0,645396.9360313416
2021-05-23,510133.0,644987.5495352745
2021-05-24,396896.0,640700.6107563972
