date,actualCovidCases,predictedCovidCases
2020-08-20,90.0,93.06180067360401
2020-08-21,92.0,98.29469966888428
2020-08-22,96.0,86.30239816755056
2020-08-23,104.0,83.91544157266617
2020-08-24,99.00000000000001,96.10217686742544
2020-08-25,104.0,92.5540040358901
2020-08-26,112.0,96.77742278575897
2020-08-27,112.0,100.25212509185076
2020-08-28,119.00000000000001,113.93794348090887
2020-08-29,120.0,113.35599132627249
2020-08-30,126.0,111.01897683739662
2020-08-31,131.0,129.8060513138771
2020-09-01,132.0,134.33376196026802
2020-09-02,134.0,132.1024333536625
2020-09-03,131.0,140.33782643824816
2020-09-04,124.0,152.62299293279648
2020-09-05,134.0,146.79508543014526
2020-09-06,141.0,141.33685537427664
2020-09-07,155.0,163.31169337779284
2020-09-08,156.0,156.90827886760235
2020-09-09,157.0,160.77155815809965
2020-09-10,166.0,173.75203251838684
2020-09-11,174.0,191.0972622036934
2020-09-12,177.0,202.66209788620472
2020-09-13,177.0,208.3045595139265
2020-09-14,171.0,232.46549592912197
2020-09-15,188.0,240.6562296450138
2020-09-16,201.0,242.49987383186817
2020-09-17,211.0,253.7752694785595
2020-09-18,220.0,271.1328290104866
2020-09-19,230.00000000000003,273.87873151898384
2020-09-20,238.00000000000003,279.5181833356619
2020-09-21,244.0,302.5823653638363
2020-09-22,245.00000000000003,305.9277807176113
2020-09-23,248.0,307.46021044254303
2020-09-24,246.00000000000003,311.5145712196827
2020-09-25,240.0,319.44405333697796
2020-09-26,248.0,311.82227769494057
2020-09-27,253.00000000000003,305.6748943179846
2020-09-28,258.0,319.7678052186966
2020-09-29,269.0,318.85639292001724
2020-09-30,274.0,317.5051745772362
2020-10-01,278.0,320.60565358400345
2020-10-02,291.0,331.29291139543056
2020-10-03,279.0,324.450116366148
2020-10-04,275.0,315.2427099943161
2020-10-05,270.0,331.13453306257725
2020-10-06,261.0,321.54502598941326
2020-10-07,255.0,312.0445678085089
2020-10-08,252.0,312.3840952515602
2020-10-09,254.00000000000003,309.21675692498684
2020-10-10,268.0,296.86839477717876
2020-10-11,259.0,282.8086540699005
2020-10-12,267.0,294.2903982102871
2020-10-13,273.0,285.79415829479694
2020-10-14,282.0,278.16407972574234
2020-10-15,271.0,280.1251895725727
2020-10-16,254.00000000000003,284.78263345360756
2020-10-17,241.00000000000003,275.65929421782494
2020-10-18,240.0,269.28403700888157
2020-10-19,231.0,280.61551892757416
2020-10-20,227.0,274.353492885828
2020-10-21,230.00000000000003,267.52261255681515
2020-10-22,239.0,272.12847450375557
2020-10-23,243.0,278.77094066143036
2020-10-24,244.0,271.83455088734627
2020-10-25,249.00000000000003,269.13153299689293
2020-10-26,272.0,286.54447305202484
2020-10-27,275.0,290.04984429478645
2020-10-28,268.0,299.11190792918205
2020-10-29,260.0,306.66773757338524
2020-10-30,281.0,323.0692150592804
2020-10-31,286.0,323.0022519528866
2020-11-01,304.0,320.22355288267136
2020-11-02,292.0,345.89520686864853
2020-11-03,296.0,349.68769332766533
2020-11-04,307.0,355.44498443603516
2020-11-05,346.0,373.6565830409527
2020-11-06,363.0,389.84239199757576
2020-11-07,401.00000000000006,395.1898921430111
2020-11-08,427.0,406.4767250716686
2020-11-09,456.0,444.49827724695206
2020-11-10,491.0,466.19100254774094
2020-11-11,525.0,484.0859690308571
2020-11-12,563.0,514.172870516777
2020-11-13,590.0,548.5713574588299
2020-11-14,607.0,567.9797814786434
2020-11-15,625.0,590.9902228116989
2020-11-16,653.0,634.4005406796932
2020-11-17,669.0000000000001,648.2671345472336
2020-11-18,715.0,655.1982934772968
2020-11-19,709.0000000000001,671.0060286521912
2020-11-20,736.0,681.4065656363964
2020-11-21,751.0000000000001,678.8588955104351
2020-11-22,777.0,687.6232992112637
2020-11-23,799.0000000000001,719.9381666183472
2020-11-24,809.0,729.0607585906982
2020-11-25,777.0,747.6153095960617
2020-11-26,770.0000000000001,768.0615164637566
2020-11-27,750.0,781.4573758840561
2020-11-28,728.0000000000001,778.7744510769844
2020-11-29,675.0,767.7768090963364
2020-11-30,662.0,771.760221362114
2020-12-01,639.0,747.2993001937866
2020-12-02,622.0,721.3534835577011
2020-12-03,613.0,704.555499792099
2020-12-04,588.0,688.5168187022209
2020-12-05,576.0,659.1915031969547
2020-12-06,577.0,639.0009434521198
2020-12-07,532.0,638.2270276248455
2020-12-08,503.00000000000006,610.1694860458374
2020-12-09,471.00000000000006,583.872081965208
2020-12-10,450.0,559.7850000858307
2020-12-11,437.0,540.4760451316833
2020-12-12,407.0,502.3365498781204
2020-12-13,371.0,470.8291006088257
2020-12-14,368.0,462.7011992931366
2020-12-15,352.0,436.62000343203545
2020-12-16,334.0,411.7806763648987
2020-12-17,308.0,395.02238059043884
2020-12-18,285.0,382.3198986053467
2020-12-19,270.0,352.0854541063309
2020-12-20,263.0,323.9179817736149
2020-12-21,230.00000000000003,319.44751980900764
2020-12-22,214.00000000000003,292.4877912402153
2020-12-23,200.0,274.50759521126747
2020-12-24,202.00000000000003,259.92524752020836
2020-12-25,195.0,248.3958030641079
2020-12-26,186.00000000000003,232.9313108921051
2020-12-27,176.0,209.88838435709476
2020-12-28,170.0,206.60883197188377
2020-12-29,173.0,192.78881752490997
2020-12-30,176.0,174.68430592119694
2020-12-31,152.0,167.95166997611523
2021-01-01,143.0,163.06197246909142
2021-01-02,134.0,148.13200198113918
2021-01-03,132.0,132.38028042763472
2021-01-04,123.00000000000001,138.90701416134834
2021-01-05,107.00000000000001,126.99900812655687
2021-01-06,102.0,116.77767944335938
2021-01-07,108.0,107.5516122430563
2021-01-08,97.00000000000001,107.17349694669247
2021-01-09,95.00000000000001,91.3797314465046
2021-01-10,93.00000000000001,79.40580017119646
2021-01-11,94.0,88.91548497974873
2021-01-12,98.0,82.63266010582447
2021-01-13,93.00000000000001,84.36578195542097
2021-01-14,78.0,86.15610059350729
2021-01-15,78.0,89.3610615581274
2021-01-16,72.0,82.90092767775059
2021-01-17,68.0,68.90275317430496
2021-01-18,63.0,75.07345739752054
2021-01-19,57.0,70.69586367160082
2021-01-20,56.0,63.80523340404034
2021-01-21,60.0,63.18610489368439
2021-01-22,57.0,64.44030353426933
2021-01-23,61.0,53.15545292943716
2021-01-24,62.0,39.72709792852402
2021-01-25,59.0,46.88216604292393
2021-01-26,56.0,42.135849706828594
2021-01-27,55.0,38.667281188070774
2021-01-28,53.0,37.6831144914031
2021-01-29,52.0,45.56066180020571
2021-01-30,50.0,37.265082873404026
2021-01-31,45.0,27.104593887925148
2021-02-01,43.0,39.36062748730183
2021-02-02,38.0,32.70961969345808
2021-02-03,35.0,29.7901548743248
2021-02-04,36.0,37.363047033548355
2021-02-05,32.0,42.504852540791035
2021-02-06,28.0,31.92810668796301
2021-02-07,26.0,31.279762253165245
2021-02-08,26.0,34.859589993953705
2021-02-09,24.0,21.320546597242355
2021-02-10,20.0,26.247503489255905
2021-02-11,15.0,17.924275815486908
2021-02-12,16.0,23.334898963570595
2021-02-13,12.0,23.241740122437477
2021-02-14,12.0,2.6729612946510315
2021-02-15,11.0,19.97015854716301
2021-02-16,12.0,12.115714132785797
2021-02-17,10.0,12.709331899881363
2021-02-18,10.0,18.723723143339157
2021-02-19,8.0,19.367241501808167
2021-02-20,9.0,21.483117908239365
2021-02-21,9.0,10.902282863855362
2021-02-22,8.0,16.36868092417717
2021-02-23,9.0,15.492784395813942
2021-02-24,11.0,16.526706382632256
2021-02-25,9.0,22.684821292757988
2021-02-26,9.0,26.421304509043694
2021-02-27,11.0,34.07587671279907
2021-02-28,10.0,17.741652935743332
2021-03-01,10.0,34.17101787775755
2021-03-02,8.0,41.10146068036556
2021-03-03,9.0,46.16720099747181
2021-03-04,10.0,48.71259819716215
2021-03-05,12.0,69.4720433652401
2021-03-06,10.0,65.74562744796276
2021-03-07,11.0,54.804206661880016
2021-03-08,13.0,56.97218393534422
2021-03-09,17.0,52.20056442916393
2021-03-10,17.0,39.762364611029625
